Order Id,Payment Method,Phone No.,Place Name,Ref Num,Region,Sku,SSN,State,Status,User Name,Year,Zip,Age,Discount Amount,Discount Percent,Price,Qty Ordered,Total,Value
ORD101494,Debit Card,+916897697442,Lucknow,REF69828,South,SKU4578,IN164586,Odisha,Returned,user_1494,FY2020-21,331578,54,1594,25,42266,1,40672,37968.94864885542
ORD101495,Debit Card,+917969765586,Mumbai,REF17926,North,SKU6999,IN129413,Karnataka,Returned,user_1495,FY2020-21,764359,49,405,31,78572,4,313883,315295.9148415412
ORD101496,Net Banking,+917074361527,Mumbai,REF44741,West,SKU4368,IN529320,Bihar,Shipped,user_1496,FY2020-21,167780,56,4305,6,79494,3,234177,228712.18707151205
ORD101497,Net Banking,+918452267377,Lucknow,REF70199,Central,SKU8163,IN709340,Andhra Pradesh,Returned,user_1497,FY2020-21,963110,24,1605,28,54777,3,162726,178210.98411284643
ORD101498,UPI,+917067132625,Pune,REF43676,West,SKU1683,IN195690,Punjab,Shipped,user_1498,FY2020-21,756202,30,1955,8,57244,4,227021,232466.00163536833
ORD101499,Debit Card,+916242571665,Pune,REF58253,South,SKU9749,IN650421,Odisha,Cancelled,user_1499,FY2020-21,909778,22,2585,27,54151,4,214019,210512.19877228435
ORD101500,Credit Card,+918900966126,Mumbai,REF72837,Central,SKU8175,IN267079,Uttar Pradesh,Cancelled,user_1500,FY2020-21,556889,37,83,41,98383,4,393449,380693.5829313655
ORD101501,Debit Card,+918089419712,Chennai,REF13989,West,SKU6937,IN651223,Nagaland,Cancelled,user_1501,FY2020-21,229196,57,537,8,28910,1,28373,27633.400265627748
ORD101502,Cash on Delivery,+917669098684,Hyderabad,REF24854,Central,SKU2535,IN399829,Bihar,Shipped,user_1502,FY2020-21,399456,26,4993,29,20118,1,15125,13940.744047500917
ORD101503,Cash on Delivery,+918083821422,Delhi,REF68718,East,SKU6631,IN226193,Jharkhand,Cancelled,user_1503,FY2020-21,408392,58,3307,38,39704,4,155509,166220.1520102862
ORD101504,UPI,+917837296926,Pune,REF68564,East,SKU4456,IN560414,Himachal Pradesh,Returned,user_1504,FY2020-21,602202,59,803,40,56135,3,167602,168205.11248656
ORD101505,Debit Card,+919374045885,Bangalore,REF67242,East,SKU3268,IN169903,Assam,Shipped,user_1505,FY2020-21,184306,33,3341,47,64236,2,125131,136758.72560308824
ORD101506,UPI,+919858079833,Chennai,REF72201,West,SKU1108,IN256071,Odisha,Cancelled,user_1506,FY2020-21,203420,52,3193,24,94406,3,280025,253160.23698861443
ORD101507,Debit Card,+917885359951,Ahmedabad,REF26419,North,SKU1710,IN619621,Uttarakhand,Returned,user_1507,FY2020-21,316040,49,2224,20,54441,3,161099,169933.21226516375
ORD101508,Credit Card,+916574754775,Hyderabad,REF19312,South,SKU5622,IN468281,Madhya Pradesh,Shipped,user_1508,FY2020-21,554175,22,4927,11,11775,1,6848,6368.856939513968
ORD101509,Net Banking,+917112889056,Kolkata,REF28983,South,SKU5023,IN419171,Tripura,Delivered,user_1509,FY2020-21,154236,18,1318,25,54027,2,106736,100419.17866314127
ORD101510,Cash on Delivery,+918428915022,Kolkata,REF37103,West,SKU4520,IN591873,Andhra Pradesh,Cancelled,user_1510,FY2020-21,915682,36,4119,22,39720,4,154761,168794.31114659636
ORD101511,Debit Card,+916601146452,Pune,REF91652,Central,SKU2608,IN484558,Himachal Pradesh,Cancelled,user_1511,FY2020-21,666147,49,2320,4,34891,1,32571,35048.68831079368
ORD101512,Credit Card,+916612195287,Delhi,REF62625,East,SKU2178,IN424226,Gujarat,Cancelled,user_1512,FY2020-21,984005,20,1907,19,41480,1,39573,39823.24920088771
ORD101513,Debit Card,+917972223477,Pune,REF81620,East,SKU6261,IN336782,Karnataka,Returned,user_1513,FY2020-21,862300,38,2298,22,80445,4,319482,298808.5398123069
ORD101514,Credit Card,+918508589679,Bangalore,REF54633,Central,SKU7597,IN200951,Himachal Pradesh,Cancelled,user_1514,FY2020-21,658479,20,4935,26,17048,2,29161,29392.396828090616
ORD101515,Cash on Delivery,+918407274194,Bangalore,REF23588,North,SKU9031,IN375560,Jharkhand,Returned,user_1515,FY2020-21,170846,37,1227,1,15728,4,61685,67511.11549105935
ORD101516,Cash on Delivery,+918131204737,Bangalore,REF34346,East,SKU6550,IN857264,Uttarakhand,Cancelled,user_1516,FY2020-21,608194,41,3457,5,83795,4,331723,361533.7640236476
ORD101517,Cash on Delivery,+918293774176,Chennai,REF30756,North,SKU9370,IN350043,Goa,Shipped,user_1517,FY2020-21,529148,48,2139,37,64461,3,191244,201370.16360359846
ORD101518,Debit Card,+917026540351,Delhi,REF23611,Central,SKU6392,IN247672,Odisha,Returned,user_1518,FY2020-21,469920,42,2422,41,28651,3,83531,90154.53286541732
ORD101519,Net Banking,+916137756002,Pune,REF59127,Central,SKU3928,IN655357,Assam,Shipped,user_1519,FY2020-21,889393,41,38,40,6395,4,25542,27130.85923771153
ORD101520,Credit Card,+919934487475,Jaipur,REF12671,East,SKU2437,IN304078,Assam,Cancelled,user_1520,FY2020-21,847404,28,2907,9,53437,3,157404,170908.15441237582
ORD101521,Debit Card,+917918288059,Lucknow,REF92869,North,SKU3498,IN250352,Tamil Nadu,Shipped,user_1521,FY2020-21,129718,59,639,31,14430,3,42651,41783.69448669891
ORD101522,Cash on Delivery,+917599071444,Pune,REF70098,West,SKU3756,IN472975,Assam,Returned,user_1522,FY2020-21,282330,31,2708,39,79940,1,77232,74974.86447546129
ORD101523,Credit Card,+916276345629,Jaipur,REF47407,Central,SKU4057,IN138020,Chhattisgarh,Cancelled,user_1523,FY2020-21,849831,52,1186,38,7734,4,29750,31962.44000196519
ORD101524,Debit Card,+918886516567,Bangalore,REF46243,Central,SKU5502,IN499836,Maharashtra,Shipped,user_1524,FY2020-21,543536,27,3087,12,78049,1,74962,72035.30943025392
ORD101525,Net Banking,+916116648224,Pune,REF93638,West,SKU7337,IN284197,Karnataka,Delivered,user_1525,FY2020-21,658623,54,2488,19,38859,3,114089,104192.67193218318
ORD101526,UPI,+919985453965,Jaipur,REF95593,North,SKU3966,IN464533,Tripura,Delivered,user_1526,FY2020-21,982718,54,4638,20,5047,4,15550,14604.560189499625
ORD101527,Cash on Delivery,+917015467110,Mumbai,REF54929,North,SKU1946,IN528738,Meghalaya,Delivered,user_1527,FY2020-21,152545,41,1595,11,73623,4,292897,290163.5025100731
ORD101528,Net Banking,+917523266162,Mumbai,REF70365,North,SKU2603,IN751679,Uttar Pradesh,Delivered,user_1528,FY2020-21,664763,34,3345,9,87050,2,170755,179271.02949930492
ORD101529,Debit Card,+917892506962,Bangalore,REF38271,North,SKU4703,IN327182,Haryana,Returned,user_1529,FY2020-21,279658,20,580,31,55175,4,220120,198301.5487360895
ORD101530,Credit Card,+919482524972,Jaipur,REF21721,West,SKU6067,IN108372,Assam,Shipped,user_1530,FY2020-21,167931,18,676,36,33407,4,132952,129922.87032790051
ORD101531,Credit Card,+917834476973,Kolkata,REF37276,North,SKU4294,IN785594,Uttar Pradesh,Cancelled,user_1531,FY2020-21,409671,56,1441,26,67696,4,269343,290752.70501141215
ORD101532,Cash on Delivery,+919790738835,Bangalore,REF22949,Central,SKU3402,IN365933,Haryana,Delivered,user_1532,FY2020-21,275946,48,4236,15,92357,1,88121,93578.6679557491
ORD101533,Net Banking,+918781728680,Pune,REF70512,West,SKU9979,IN750514,Karnataka,Cancelled,user_1533,FY2020-21,555892,46,206,25,64713,4,258646,247172.58739361799
ORD101534,Debit Card,+918252562207,Kolkata,REF47921,South,SKU4103,IN722107,Gujarat,Cancelled,user_1534,FY2020-21,621290,42,1664,25,58757,4,233364,224131.38312303182
ORD101535,Debit Card,+918988833600,Bangalore,REF89060,North,SKU1332,IN384917,West Bengal,Delivered,user_1535,FY2020-21,306415,31,2487,9,37127,1,34640,32979.255347865095
ORD101536,Net Banking,+919949834640,Chennai,REF96194,South,SKU9775,IN422543,Goa,Delivered,user_1536,FY2020-21,590930,57,1370,29,59578,3,177364,189161.6800629919
ORD101537,Cash on Delivery,+916133387297,Jaipur,REF53444,Central,SKU4476,IN308636,Chhattisgarh,Cancelled,user_1537,FY2020-21,544677,19,3113,44,75830,1,72717,79760.69817216034
ORD101538,Debit Card,+918945691656,Hyderabad,REF13588,East,SKU6335,IN239294,Goa,Delivered,user_1538,FY2020-21,798066,42,3572,8,7161,3,17911,19146.43307859072
ORD101539,Credit Card,+919221725523,Bangalore,REF27700,Central,SKU1193,IN913433,Punjab,Shipped,user_1539,FY2020-21,722122,29,3537,27,56273,3,165282,173590.8437432876
ORD101540,Net Banking,+919916894984,Ahmedabad,REF26365,Central,SKU3602,IN472108,Haryana,Cancelled,user_1540,FY2020-21,810409,34,128,12,78716,2,157304,146378.7054815508
ORD101541,Net Banking,+916318786817,Lucknow,REF86942,West,SKU5574,IN873208,Telangana,Cancelled,user_1541,FY2020-21,919507,27,1,26,18719,1,18718,19218.922659563163
ORD101542,Credit Card,+919136227460,Lucknow,REF59013,East,SKU6125,IN661782,Assam,Delivered,user_1542,FY2020-21,227626,44,1563,45,99866,2,198169,183440.8341183487
ORD101543,Cash on Delivery,+918213030910,Delhi,REF74168,South,SKU1150,IN216942,Uttarakhand,Returned,user_1543,FY2020-21,437871,49,1349,9,1244,3,2383,2524.053842582219
ORD101544,Net Banking,+918300278125,Hyderabad,REF97602,North,SKU9029,IN897328,Haryana,Returned,user_1544,FY2020-21,226400,30,3666,46,79115,1,75449,74882.93617508146
ORD101545,Credit Card,+918022624749,Hyderabad,REF17586,East,SKU8950,IN473844,Tamil Nadu,Shipped,user_1545,FY2020-21,202888,33,2022,17,16684,3,48030,46646.843889088435
ORD101546,Net Banking,+916801330539,Pune,REF39531,South,SKU9273,IN372394,Jharkhand,Returned,user_1546,FY2020-21,938699,58,2210,46,55959,1,53749,56460.07320099299
ORD101547,UPI,+916262175103,Pune,REF75698,Central,SKU1948,IN715572,Assam,Delivered,user_1547,FY2020-21,402943,50,1857,22,66107,2,130357,129751.91211647795
ORD101548,Net Banking,+919836155149,Kolkata,REF27709,South,SKU4822,IN978012,Assam,Shipped,user_1548,FY2020-21,661250,24,3792,10,66901,1,63109,62874.37108165014
ORD101549,Cash on Delivery,+919404400359,Delhi,REF17624,Central,SKU9144,IN198428,Odisha,Returned,user_1549,FY2020-21,628076,35,4502,39,29767,3,84799,81376.94828568421
ORD101550,Cash on Delivery,+919081955810,Mumbai,REF79211,South,SKU8106,IN922477,Himachal Pradesh,Delivered,user_1550,FY2020-21,121003,47,4010,10,27925,4,107690,104362.07051923855
ORD101551,Debit Card,+918018330358,Ahmedabad,REF92832,North,SKU4399,IN583579,Chhattisgarh,Returned,user_1551,FY2020-21,455138,50,344,32,10417,3,30907,31758.653319152032
ORD101552,UPI,+919627291467,Delhi,REF32357,South,SKU6471,IN772034,Maharashtra,Cancelled,user_1552,FY2020-21,260628,46,4962,6,60959,3,177915,166063.7226216239
ORD101553,UPI,+916643626445,Lucknow,REF37406,West,SKU8628,IN697142,Chhattisgarh,Shipped,user_1553,FY2020-21,243494,25,421,39,24579,4,97895,100159.61731207177
ORD101554,UPI,+917989211506,Pune,REF76437,North,SKU4438,IN854776,Himachal Pradesh,Cancelled,user_1554,FY2020-21,454985,53,2549,15,40173,4,158143,160492.92630585507
ORD101555,Cash on Delivery,+919836775720,Delhi,REF36764,East,SKU4659,IN745888,Himachal Pradesh,Cancelled,user_1555,FY2020-21,136673,41,4425,31,12000,4,43575,40263.70424720933
ORD101556,Cash on Delivery,+918165170968,Ahmedabad,REF56026,East,SKU7840,IN631694,Madhya Pradesh,Delivered,user_1556,FY2020-21,243038,26,3352,25,31139,1,27787,26715.028473832266
ORD101557,Debit Card,+919904162195,Hyderabad,REF13402,West,SKU7073,IN628683,Jharkhand,Shipped,user_1557,FY2020-21,720293,52,4623,34,12179,1,7556,8096.104926722446
ORD101558,Net Banking,+918734452685,Pune,REF81637,Central,SKU9907,IN924494,Uttar Pradesh,Returned,user_1558,FY2020-21,498057,49,363,7,63124,1,62761,59616.57090461912
ORD101559,Credit Card,+918725287205,Bangalore,REF33839,Central,SKU4383,IN987883,Punjab,Cancelled,user_1559,FY2020-21,719099,25,2932,0,69463,2,135994,127603.21992923558
ORD101560,Net Banking,+917867191553,Kolkata,REF85948,Central,SKU6462,IN491419,Manipur,Shipped,user_1560,FY2020-21,823608,49,735,16,91326,2,181917,196496.37339247184
ORD101561,Net Banking,+918890841416,Chennai,REF17657,North,SKU4269,IN365340,Telangana,Delivered,user_1561,FY2020-21,937403,46,3994,36,75505,1,71511,70824.88496365369
ORD101562,Net Banking,+919898799455,Jaipur,REF46226,West,SKU8590,IN523079,Assam,Delivered,user_1562,FY2020-21,658315,30,4323,44,85900,4,339277,307391.27162214706
ORD101563,UPI,+916142348646,Mumbai,REF74904,North,SKU6927,IN870500,Nagaland,Delivered,user_1563,FY2020-21,366186,58,3918,41,56220,1,52302,54300.75403008168
ORD101564,UPI,+919907589864,Lucknow,REF35889,West,SKU5181,IN889270,Chhattisgarh,Shipped,user_1564,FY2020-21,347512,22,2389,44,70412,4,279259,260017.0894933731
ORD101565,UPI,+918657314945,Delhi,REF52831,South,SKU8027,IN373631,Uttarakhand,Shipped,user_1565,FY2020-21,604137,18,2318,1,86218,1,83900,82668.6532219637
ORD101566,Debit Card,+916589577862,Hyderabad,REF74739,South,SKU9650,IN689887,Nagaland,Returned,user_1566,FY2020-21,312616,22,919,7,94830,3,283571,290653.9590377577
ORD101567,Net Banking,+916873618043,Ahmedabad,REF57350,East,SKU7224,IN719481,Uttar Pradesh,Returned,user_1567,FY2020-21,913161,28,2509,28,765,3,-214,-223.81276565010987
ORD101568,Cash on Delivery,+918544551894,Bangalore,REF72034,West,SKU3366,IN237902,Karnataka,Delivered,user_1568,FY2020-21,492281,58,1873,42,30120,2,58367,60920.995354552906
ORD101569,Debit Card,+916288903790,Jaipur,REF97922,South,SKU3925,IN492662,Odisha,Cancelled,user_1569,FY2020-21,832060,47,2243,7,66148,1,63905,58482.10071244057
ORD101570,Net Banking,+918815837065,Pune,REF97680,Central,SKU4833,IN328409,Jharkhand,Returned,user_1570,FY2020-21,433057,24,405,13,18641,4,74159,68540.44600986237
ORD101571,Credit Card,+919109617888,Mumbai,REF32475,South,SKU8324,IN801015,West Bengal,Returned,user_1571,FY2020-21,602230,24,3669,31,89749,2,175829,169776.338752621
ORD101572,Cash on Delivery,+919808901951,Mumbai,REF98049,South,SKU7955,IN826368,Rajasthan,Cancelled,user_1572,FY2020-21,508061,51,2678,0,38987,2,75296,68095.02622418482
ORD101573,Cash on Delivery,+919696359848,Bangalore,REF65392,South,SKU1246,IN881807,Jharkhand,Returned,user_1573,FY2020-21,703870,27,3409,4,46087,4,180939,174190.5262821423
ORD101574,Debit Card,+917026650644,Mumbai,REF95660,North,SKU5027,IN800617,Kerala,Shipped,user_1574,FY2020-21,158461,47,3634,11,5333,1,1699,1712.6794785106483
ORD101575,Debit Card,+916427124337,Ahmedabad,REF29842,South,SKU2681,IN963610,Delhi,Shipped,user_1575,FY2020-21,556368,22,3666,38,53088,3,155598,141507.9464292801
ORD101576,Credit Card,+917067991651,Kolkata,REF92552,East,SKU3383,IN691675,Jharkhand,Cancelled,user_1576,FY2020-21,127217,35,3650,39,93537,4,370498,361227.2086423833
ORD101577,Cash on Delivery,+918233470584,Mumbai,REF75923,West,SKU9544,IN542765,Meghalaya,Returned,user_1577,FY2020-21,704768,49,1027,17,31033,1,30006,27380.43522182413
ORD101578,Debit Card,+917344630478,Delhi,REF26265,East,SKU8737,IN706042,Haryana,Cancelled,user_1578,FY2020-21,585903,27,713,49,83371,4,332771,310807.87713850144
ORD101579,Net Banking,+919386935250,Ahmedabad,REF75921,West,SKU4803,IN959513,Nagaland,Delivered,user_1579,FY2020-21,252140,25,1582,23,52849,2,104116,93742.11221673398
ORD101580,Credit Card,+919572912596,Jaipur,REF84934,West,SKU9534,IN994413,Tamil Nadu,Shipped,user_1580,FY2020-21,731463,57,4765,24,20722,3,57401,56517.333915303454
ORD101581,UPI,+918665493272,Chennai,REF45212,West,SKU8981,IN748969,Odisha,Delivered,user_1581,FY2020-21,401958,58,1072,33,48182,3,143474,157552.30154517243
ORD101582,Credit Card,+916413715606,Kolkata,REF33937,East,SKU5124,IN643851,Maharashtra,Delivered,user_1582,FY2020-21,820994,26,1010,26,34704,2,68398,72623.69648836504
ORD101583,UPI,+918317814238,Hyderabad,REF43933,East,SKU7602,IN670263,Gujarat,Shipped,user_1583,FY2020-21,815295,58,1320,45,10979,3,31617,31281.650547124667
ORD101584,Cash on Delivery,+919887075979,Delhi,REF84565,Central,SKU2748,IN473407,Himachal Pradesh,Returned,user_1584,FY2020-21,326537,41,339,28,68779,4,274777,261095.28774905726
ORD101585,Net Banking,+919947814344,Chennai,REF33116,West,SKU2363,IN899040,Andhra Pradesh,Cancelled,user_1585,FY2020-21,572900,37,47,10,74127,4,296461,283754.6132844194
ORD101586,Net Banking,+919898045712,Delhi,REF43171,Central,SKU7553,IN905895,Odisha,Cancelled,user_1586,FY2020-21,534332,18,2087,23,24641,2,47195,48810.170102365846
ORD101587,UPI,+916164548581,Hyderabad,REF58850,Central,SKU1244,IN331063,Madhya Pradesh,Cancelled,user_1587,FY2020-21,695130,53,791,6,74462,1,73671,78232.78588638503
ORD101588,Credit Card,+916435133358,Lucknow,REF33006,Central,SKU6635,IN517736,Kerala,Shipped,user_1588,FY2020-21,160615,51,3626,41,42357,1,38731,38278.912278444135
ORD101589,UPI,+917222278588,Ahmedabad,REF23005,West,SKU3752,IN638346,Chhattisgarh,Delivered,user_1589,FY2020-21,426836,56,395,32,85492,1,85097,81065.70450727628
ORD101590,Net Banking,+917333861521,Pune,REF66726,North,SKU1380,IN965978,Uttar Pradesh,Returned,user_1590,FY2020-21,489869,32,3447,43,2489,4,6509,6760.464079044796
ORD101591,Debit Card,+919785069130,Kolkata,REF53932,West,SKU1459,IN361175,Chhattisgarh,Delivered,user_1591,FY2020-21,722784,29,4052,26,62842,2,121632,117469.50946525787
ORD101592,Cash on Delivery,+919277736417,Jaipur,REF38947,South,SKU8514,IN665488,West Bengal,Returned,user_1592,FY2020-21,338650,58,964,43,66850,1,65886,61850.0738614061
ORD101593,UPI,+918881864252,Chennai,REF28726,South,SKU4724,IN279555,Kerala,Shipped,user_1593,FY2020-21,469273,46,1857,42,49778,4,197255,178268.06953120427
ORD101594,UPI,+917435294485,Hyderabad,REF32115,Central,SKU4528,IN530658,Manipur,Returned,user_1594,FY2020-21,536691,20,3273,1,12874,2,22475,21750.241591918853
ORD101595,UPI,+917650502207,Chennai,REF18838,East,SKU7794,IN948273,Haryana,Returned,user_1595,FY2020-21,170546,22,905,14,18290,3,53965,58349.296629081444
ORD101596,Net Banking,+917453015992,Delhi,REF65848,Central,SKU6698,IN277991,Uttarakhand,Delivered,user_1596,FY2020-21,628330,51,1152,35,82653,3,246807,228540.42782209595
ORD101597,Cash on Delivery,+917461467588,Delhi,REF97658,Central,SKU3922,IN678942,Tamil Nadu,Returned,user_1597,FY2020-21,190145,44,2994,14,86396,2,169798,169803.6782672766
ORD101598,Credit Card,+919456646365,Mumbai,REF84713,South,SKU5495,IN884228,Haryana,Delivered,user_1598,FY2020-21,357652,21,4246,11,44570,1,40324,41175.04078736144
ORD101599,Net Banking,+916736791617,Pune,REF11622,South,SKU5341,IN783514,West Bengal,Returned,user_1599,FY2020-21,907982,53,4144,5,28297,1,24153,25542.817112146426
ORD101600,Net Banking,+916701264535,Mumbai,REF79134,North,SKU1202,IN817105,Tripura,Shipped,user_1600,FY2020-21,794508,34,3624,26,86275,1,82651,84223.39990925569
ORD101601,Debit Card,+919452208029,Jaipur,REF16480,Central,SKU2820,IN204985,Goa,Returned,user_1601,FY2020-21,171733,51,4132,26,70729,3,208055,196391.90388350867
ORD101602,UPI,+919326711653,Mumbai,REF72742,North,SKU2218,IN184171,Maharashtra,Cancelled,user_1602,FY2020-21,435514,18,1009,3,76019,1,75010,79799.09333012391
ORD101603,Net Banking,+918326218004,Ahmedabad,REF34049,South,SKU2845,IN614510,Assam,Cancelled,user_1603,FY2020-21,185938,29,3164,47,88018,4,348908,322020.9177256957
ORD101604,UPI,+918399392078,Jaipur,REF46134,East,SKU6874,IN632715,Bihar,Delivered,user_1604,FY2020-21,658413,46,4207,10,41988,4,163745,154567.4853052089
ORD101605,Cash on Delivery,+917972024870,Bangalore,REF51027,East,SKU4184,IN319347,Haryana,Shipped,user_1605,FY2020-21,744679,53,2326,1,70897,4,281262,273254.8034721445
ORD101606,Credit Card,+919819965401,Pune,REF43906,West,SKU7116,IN953061,Delhi,Returned,user_1606,FY2020-21,553840,27,618,43,9421,3,27645,28398.149135072494
ORD101607,Credit Card,+916246060111,Ahmedabad,REF60416,Central,SKU6792,IN740585,Nagaland,Shipped,user_1607,FY2020-21,128056,30,721,20,50455,3,150644,157520.48691601396
ORD101608,Net Banking,+918605525849,Bangalore,REF99264,East,SKU7361,IN458712,Nagaland,Shipped,user_1608,FY2020-21,838796,25,1530,48,59830,3,177960,182151.4691015588
ORD101609,UPI,+917444743007,Ahmedabad,REF78038,South,SKU1387,IN971080,Andhra Pradesh,Cancelled,user_1609,FY2020-21,329110,35,748,12,90352,2,179956,194475.55778684467
ORD101610,Cash on Delivery,+919545212560,Hyderabad,REF26122,North,SKU3373,IN790006,Jharkhand,Delivered,user_1610,FY2020-21,237565,40,3789,27,34759,4,135247,126116.99336044407
ORD101611,Net Banking,+917744586465,Jaipur,REF65406,North,SKU4313,IN198658,Assam,Returned,user_1611,FY2020-21,886418,31,3789,29,81930,3,242001,230199.4616324272
ORD101612,Net Banking,+919277435378,Jaipur,REF58840,South,SKU5198,IN105791,Odisha,Delivered,user_1612,FY2020-21,304554,22,3591,43,80126,4,316913,290882.26194554113
ORD101613,Debit Card,+918959254036,Lucknow,REF93000,East,SKU6282,IN235808,Gujarat,Cancelled,user_1613,FY2020-21,290609,33,112,8,1180,2,2248,2333.497385101645
ORD101614,Net Banking,+916253988171,Ahmedabad,REF46021,West,SKU3158,IN916296,Madhya Pradesh,Shipped,user_1614,FY2020-21,563916,59,1684,36,82685,1,81001,80375.71899580173
ORD101615,Net Banking,+919536941855,Delhi,REF92429,North,SKU2540,IN743488,Goa,Returned,user_1615,FY2020-21,422775,54,466,16,47708,2,94950,103905.41229094149
ORD101616,Cash on Delivery,+918560252333,Bangalore,REF71855,South,SKU5201,IN213028,Nagaland,Cancelled,user_1616,FY2020-21,365634,37,1353,11,32453,4,128459,121458.72892693622
ORD101617,Credit Card,+916347317000,Hyderabad,REF23780,North,SKU7729,IN580757,Chhattisgarh,Shipped,user_1617,FY2020-21,129862,40,2351,30,53874,1,51523,47071.107304923935
ORD101618,UPI,+918158997767,Pune,REF93168,West,SKU1279,IN833799,Meghalaya,Cancelled,user_1618,FY2020-21,621364,37,1215,19,48614,1,47399,51638.27005951316
ORD101619,UPI,+919327525585,Kolkata,REF90237,Central,SKU5820,IN747382,Jharkhand,Returned,user_1619,FY2020-21,674885,33,1891,38,80912,4,321757,308176.09572467086
ORD101620,Debit Card,+917288093581,Kolkata,REF69670,East,SKU2144,IN392525,Gujarat,Cancelled,user_1620,FY2020-21,314331,57,3064,35,20127,2,37190,34920.1430216375
ORD101621,Net Banking,+916028282688,Kolkata,REF97388,Central,SKU7587,IN439502,Uttarakhand,Shipped,user_1621,FY2020-21,534564,35,3711,49,19851,2,35991,37789.34071770774
ORD101622,UPI,+916303269976,Mumbai,REF44463,West,SKU3116,IN113962,Haryana,Shipped,user_1622,FY2020-21,200987,43,2054,9,13860,3,39526,36430.72116726404
ORD101623,Cash on Delivery,+919436176924,Kolkata,REF80729,Central,SKU8784,IN905336,Tamil Nadu,Shipped,user_1623,FY2020-21,709141,57,336,30,38901,1,38565,37230.06842533072
ORD101624,Debit Card,+918522050489,Mumbai,REF87160,East,SKU8880,IN373940,Gujarat,Returned,user_1624,FY2020-21,965507,22,202,49,71334,2,142466,154831.55621560678
ORD101625,Cash on Delivery,+919582299703,Bangalore,REF42025,West,SKU6074,IN200772,Gujarat,Cancelled,user_1625,FY2020-21,941688,27,1811,26,72945,2,144079,154341.56332319317
ORD101626,UPI,+919285944450,Pune,REF94593,South,SKU8345,IN337133,Bihar,Shipped,user_1626,FY2020-21,901568,35,2315,10,2508,3,5209,4829.798688009114
ORD101627,UPI,+917444795489,Chennai,REF65738,West,SKU1094,IN846949,Rajasthan,Shipped,user_1627,FY2020-21,141201,49,4828,17,57531,3,167765,180851.64987371955
ORD101628,UPI,+917318733903,Ahmedabad,REF15375,South,SKU5666,IN697833,Delhi,Cancelled,user_1628,FY2020-21,784386,42,2112,18,55171,4,218572,228328.22415085515
ORD101629,UPI,+919313572489,Jaipur,REF34019,Central,SKU4141,IN747477,Maharashtra,Shipped,user_1629,FY2020-21,383450,37,960,43,50720,4,201920,213249.5094804777
ORD101630,Cash on Delivery,+918722629382,Chennai,REF66237,North,SKU7219,IN455066,Telangana,Cancelled,user_1630,FY2020-21,368098,55,2017,46,14036,1,12019,12215.224841337282
ORD101631,Debit Card,+919845904634,Chennai,REF94228,South,SKU3134,IN290607,Uttarakhand,Delivered,user_1631,FY2020-21,319699,36,2699,18,74916,3,222049,209574.76640416693
ORD101632,Cash on Delivery,+917382567762,Kolkata,REF46047,South,SKU5908,IN837521,Chhattisgarh,Returned,user_1632,FY2020-21,616030,32,4221,37,9720,2,15219,15020.635533230014
ORD101633,UPI,+919771485136,Hyderabad,REF65622,West,SKU8672,IN979277,Himachal Pradesh,Cancelled,user_1633,FY2020-21,321339,55,1221,22,7866,4,30243,30899.35969376706
ORD101634,Cash on Delivery,+918517425006,Chennai,REF22086,West,SKU9340,IN249117,Himachal Pradesh,Cancelled,user_1634,FY2020-21,140035,59,860,0,93275,1,92415,84179.03106374956
ORD101635,Credit Card,+918713513654,Hyderabad,REF41939,Central,SKU4753,IN735679,Maharashtra,Returned,user_1635,FY2020-21,320243,52,870,26,91726,4,366034,331830.07435639633
ORD101636,Cash on Delivery,+919538069105,Delhi,REF89387,East,SKU1956,IN345268,Assam,Cancelled,user_1636,FY2020-21,477096,44,975,41,31522,1,30547,30358.839508078923
ORD101637,Debit Card,+919615627592,Ahmedabad,REF67619,Central,SKU8130,IN807743,Karnataka,Returned,user_1637,FY2020-21,359241,46,4588,4,47410,3,137642,148050.44681342642
ORD101638,Net Banking,+917241392269,Mumbai,REF89643,West,SKU4739,IN173301,Uttar Pradesh,Cancelled,user_1638,FY2020-21,582513,25,3954,41,68393,2,132832,131771.00618239844
ORD101639,Debit Card,+916588249626,Lucknow,REF60171,North,SKU9991,IN635686,Goa,Cancelled,user_1639,FY2020-21,907087,48,4102,13,32404,1,28302,28246.436707336772
ORD101640,UPI,+919685477285,Jaipur,REF24255,South,SKU4034,IN350810,Bihar,Returned,user_1640,FY2020-21,232832,23,1252,35,51182,3,152294,151779.75905848952
ORD101641,UPI,+918956224065,Kolkata,REF77702,South,SKU3046,IN224107,Uttarakhand,Shipped,user_1641,FY2020-21,363464,39,3562,21,44671,1,41109,39309.95593017589
ORD101642,Credit Card,+918932652657,Kolkata,REF16479,West,SKU5192,IN766092,Punjab,Delivered,user_1642,FY2020-21,698049,48,357,7,18955,2,37553,38798.56126995574
ORD101643,Net Banking,+917732487663,Delhi,REF42501,North,SKU3937,IN445325,West Bengal,Returned,user_1643,FY2020-21,394632,36,3129,29,39848,1,36719,38783.26255166884
ORD101644,Cash on Delivery,+918177111535,Delhi,REF45214,West,SKU6726,IN699779,Maharashtra,Cancelled,user_1644,FY2020-21,145480,47,4277,7,28272,3,80539,80221.91162197455
